,temp_Barcelona,pressure_Barcelona,humidity_Barcelona,wind_speed_Barcelona,wind_deg_Barcelona
2018-09-30 00:00:00+02:00,21.5,1019.0,64,2.0,30
2018-09-30 01:00:00+02:00,21.5,1019.0,64,1.0,360
2018-09-30 02:00:00+02:00,19.5,1018.0,82,2.0,290
2018-09-30 03:00:00+02:00,18.5,1018.0,82,1.0,270
2018-09-30 04:00:00+02:00,18.0,1018.0,82,3.0,22
2018-09-30 05:00:00+02:00,18.0,1018.0,82,3.0,22
2018-09-30 06:00:00+02:00,17.5,1017.0,87,3.0,22
2018-09-30 07:00:00+02:00,17.5,1017.0,87,1.0,7
2018-09-30 08:00:00+02:00,17.5,1017.0,87,1.0,7
2018-09-30 09:00:00+02:00,18.0,1017.0,88,1.0,341
2018-09-30 10:00:00+02:00,20.5,1018.0,72,1.0,290
2018-09-30 11:00:00+02:00,22.5,1018.0,64,1.0,290
2018-09-30 12:00:00+02:00,24.0,1018.0,69,3.0,240
2018-09-30 13:00:00+02:00,25.5,1017.0,57,4.0,240
2018-09-30 14:00:00+02:00,26.5,1017.0,47,4.0,230
2018-09-30 15:00:00+02:00,26.0,1016.0,44,3.0,220
2018-09-30 16:00:00+02:00,26.5,1015.0,45,3.0,170
2018-09-30 17:00:00+02:00,26.5,1015.0,45,4.0,180
2018-09-30 18:00:00+02:00,26.0,1015.0,47,4.0,170
2018-09-30 19:00:00+02:00,25.0,1015.0,57,4.0,170
2018-09-30 20:00:00+02:00,23.5,1015.0,64,2.0,200
2018-09-30 21:00:00+02:00,23.0,1016.0,69,0.0,0
2018-09-30 22:00:00+02:00,22.5,1017.0,78,2.0,40
2018-09-30 23:00:00+02:00,21.5,1017.0,83,2.0,70
2018-10-01 00:00:00+02:00,22.0,1018.0,78,0.0,0
2018-10-01 01:00:00+02:00,22.0,1018.0,64,1.0,30
2018-10-01 02:00:00+02:00,21.5,1017.0,64,2.0,10
2018-10-01 03:00:00+02:00,21.0,1017.0,60,2.0,30
2018-10-01 04:00:00+02:00,19.5,1016.0,68,1.0,0
2018-10-01 05:00:00+02:00,19.5,1016.0,68,4.0,87
2018-10-01 06:00:00+02:00,19.0,1016.0,72,1.0,0
2018-10-01 07:00:00+02:00,19.0,1016.0,72,5.0,66
2018-10-01 08:00:00+02:00,18.560000000000002,1016.0,63,2.0,260
2018-10-01 09:00:00+02:00,17.5,1017.0,59,1.0,220
2018-10-01 10:00:00+02:00,18.5,1018.0,59,1.0,250
2018-10-01 11:00:00+02:00,19.5,1018.0,52,1.0,0
2018-10-01 12:00:00+02:00,21.0,1017.0,52,3.0,260
2018-10-01 13:00:00+02:00,23.0,1017.0,49,3.0,240
2018-10-01 14:00:00+02:00,23.5,1017.0,47,4.0,230
2018-10-01 15:00:00+02:00,23.5,1016.0,33,4.0,230
2018-10-01 16:00:00+02:00,23.5,1015.0,31,4.0,250
2018-10-01 17:00:00+02:00,24.5,1015.0,36,3.0,210
2018-10-01 18:00:00+02:00,23.5,1015.0,57,3.0,180
2018-10-01 19:00:00+02:00,22.5,1015.0,64,5.0,160
2018-10-01 20:00:00+02:00,21.5,1016.0,68,4.0,120
2018-10-01 21:00:00+02:00,21.0,1017.0,68,3.0,120
2018-10-01 22:00:00+02:00,20.5,1018.0,60,1.0,0
2018-10-01 23:00:00+02:00,19.0,1018.0,55,1.0,0
2018-10-02 00:00:00+02:00,17.5,1018.0,63,2.0,220
2018-10-02 01:00:00+02:00,17.5,1018.0,51,2.0,270
2018-10-02 02:00:00+02:00,17.0,1018.0,51,2.0,270
2018-10-02 03:00:00+02:00,16.5,1018.0,47,0.0,0
2018-10-02 04:00:00+02:00,15.5,1018.0,47,2.0,280
2018-10-02 05:00:00+02:00,14.5,1018.0,50,1.0,280
2018-10-02 06:00:00+02:00,14.0,1018.0,54,1.0,250
2018-10-02 07:00:00+02:00,13.5,1019.0,54,2.0,14
2018-10-02 08:00:00+02:00,13.0,1019.0,57,1.0,250
2018-10-02 09:00:00+02:00,13.5,1020.0,58,2.0,270
2018-10-02 10:00:00+02:00,15.5,1020.0,44,1.0,0
2018-10-02 11:00:00+02:00,17.5,1021.0,42,5.0,270
2018-10-02 12:00:00+02:00,19.5,1021.0,34,5.0,250
2018-10-02 13:00:00+02:00,21.5,1020.0,32,7.0,260
2018-10-02 14:00:00+02:00,22.5,1020.0,27,6.0,260
2018-10-02 15:00:00+02:00,23.5,1019.0,25,5.0,270
2018-10-02 16:00:00+02:00,24.0,1019.0,24,3.0,260
2018-10-02 17:00:00+02:00,24.5,1019.0,24,4.0,240
2018-10-02 18:00:00+02:00,24.0,1019.0,23,5.0,240
2018-10-02 19:00:00+02:00,24.0,1019.0,25,3.0,230
2018-10-02 20:00:00+02:00,22.5,1019.0,31,2.0,170
2018-10-02 21:00:00+02:00,21.5,1020.0,46,2.0,120
2018-10-02 22:00:00+02:00,20.5,1021.0,59,1.0,172
2018-10-02 23:00:00+02:00,17.0,1021.0,59,2.0,280
2018-10-03 00:00:00+02:00,16.0,1021.0,67,1.0,280
2018-10-03 01:00:00+02:00,15.5,1021.0,71,1.0,290
2018-10-03 02:00:00+02:00,15.0,1021.0,71,2.0,270
2018-10-03 03:00:00+02:00,15.5,1021.0,67,1.0,254
2018-10-03 04:00:00+02:00,14.5,1022.0,71,2.0,273
2018-10-03 05:00:00+02:00,14.0,1021.0,76,1.0,0
2018-10-03 06:00:00+02:00,14.0,1021.0,71,1.0,280
2018-10-03 07:00:00+02:00,14.0,1021.0,71,2.0,26
2018-10-03 08:00:00+02:00,14.0,1021.0,71,1.0,0
2018-10-03 09:00:00+02:00,14.0,1021.0,71,0.0,0
2018-10-03 10:00:00+02:00,17.0,1022.0,51,1.0,0
2018-10-03 11:00:00+02:00,19.5,1022.0,42,1.0,140
2018-10-03 12:00:00+02:00,22.0,1022.0,37,1.0,160
2018-10-03 13:00:00+02:00,25.0,1022.0,33,1.0,160
2018-10-03 14:00:00+02:00,25.0,1022.0,31,3.0,190
2018-10-03 15:00:00+02:00,25.0,1021.0,31,4.0,180
2018-10-03 16:00:00+02:00,25.0,1020.0,34,5.0,150
2018-10-03 17:00:00+02:00,25.0,1020.0,36,5.0,170
2018-10-03 18:00:00+02:00,24.0,1020.0,41,5.0,150
2018-10-03 19:00:00+02:00,23.5,1020.0,44,4.0,190
2018-10-03 20:00:00+02:00,22.0,1021.0,49,2.0,200
2018-10-03 21:00:00+02:00,21.0,1021.0,56,1.0,0
2018-10-03 22:00:00+02:00,20.0,1021.0,63,2.0,290
2018-10-03 23:00:00+02:00,18.5,1021.0,72,2.0,290
2018-10-04 00:00:00+02:00,18.0,1021.0,67,4.0,277
2018-10-04 01:00:00+02:00,17.0,1021.0,72,4.0,281
2018-10-04 02:00:00+02:00,17.0,1021.0,77,4.0,281
2018-10-04 03:00:00+02:00,16.0,1021.0,87,0.0,0
2018-10-04 04:00:00+02:00,16.0,1021.0,87,2.0,280
2018-10-04 05:00:00+02:00,15.0,1020.0,87,1.0,270
2018-10-04 06:00:00+02:00,15.0,1020.0,87,1.0,280
2018-10-04 07:00:00+02:00,14.0,1020.0,93,1.0,270
2018-10-04 08:00:00+02:00,13.5,1020.0,93,2.0,270
2018-10-04 09:00:00+02:00,14.0,1021.0,93,1.0,270
2018-10-04 10:00:00+02:00,16.5,1021.0,77,1.0,0
2018-10-04 11:00:00+02:00,20.0,1022.0,60,3.0,54
2018-10-04 12:00:00+02:00,22.5,1022.0,49,3.0,54
2018-10-04 13:00:00+02:00,23.5,1022.0,50,1.0,150
2018-10-04 14:00:00+02:00,24.5,1021.0,44,1.0,100
2018-10-04 15:00:00+02:00,24.5,1020.0,36,1.0,280
2018-10-04 16:00:00+02:00,25.5,1020.0,36,2.0,120
2018-10-04 17:00:00+02:00,25.0,1020.0,41,4.0,120
2018-10-04 18:00:00+02:00,23.5,1020.0,60,5.0,120
2018-10-04 19:00:00+02:00,23.0,1020.0,46,4.0,110
2018-10-04 20:00:00+02:00,21.5,1020.0,52,3.0,130
2018-10-04 21:00:00+02:00,21.0,1020.0,60,1.0,160
2018-10-04 22:00:00+02:00,20.0,1021.0,68,0.0,0
2018-10-04 23:00:00+02:00,18.5,1021.0,77,1.0,300
2018-10-05 00:00:00+02:00,20.0,1021.0,63,2.0,30
2018-10-05 01:00:00+02:00,17.5,1021.0,72,1.0,0
2018-10-05 02:00:00+02:00,16.0,1021.0,82,2.0,280
2018-10-05 03:00:00+02:00,16.0,1021.0,82,2.0,290
2018-10-05 04:00:00+02:00,16.0,1021.0,82,2.0,290
2018-10-05 05:00:00+02:00,15.5,1020.0,87,2.0,290
2018-10-05 06:00:00+02:00,15.0,1020.0,87,2.0,290
2018-10-05 07:00:00+02:00,14.0,1019.0,87,1.0,270
2018-10-05 08:00:00+02:00,14.5,1019.0,82,0.0,270
2018-10-05 09:00:00+02:00,14.5,1019.0,87,3.0,12
2018-10-05 10:00:00+02:00,17.5,1020.0,68,3.0,44
2018-10-05 11:00:00+02:00,20.0,1020.0,60,3.0,44
2018-10-05 12:00:00+02:00,22.5,1020.0,53,0.0,0
2018-10-05 13:00:00+02:00,24.0,1019.0,50,1.0,170
2018-10-05 14:00:00+02:00,24.5,1019.0,47,1.0,90
2018-10-05 15:00:00+02:00,24.0,1018.0,50,3.0,120
2018-10-05 16:00:00+02:00,24.0,1017.0,57,4.0,110
2018-10-05 17:00:00+02:00,24.0,1017.0,60,5.0,130
2018-10-05 18:00:00+02:00,23.5,1017.0,60,5.0,120
2018-10-05 19:00:00+02:00,23.0,1017.0,69,4.0,110
2018-10-05 20:00:00+02:00,22.0,1017.0,77,3.0,120
2018-10-05 21:00:00+02:00,22.0,1018.0,77,1.0,0
2018-10-05 22:00:00+02:00,20.5,1018.0,82,1.0,280
2018-10-05 23:00:00+02:00,19.5,1018.0,88,2.0,290
2018-10-06 00:00:00+02:00,18.5,1018.0,93,2.0,280
2018-10-06 01:00:00+02:00,18.0,1018.0,93,0.0,0
2018-10-06 02:00:00+02:00,18.0,1018.0,93,1.0,280
2018-10-06 03:00:00+02:00,17.0,1018.0,93,0.0,0
2018-10-06 04:00:00+02:00,16.5,1017.0,93,0.0,0
2018-10-06 05:00:00+02:00,16.5,1017.0,93,1.0,0
2018-10-06 06:00:00+02:00,16.0,1016.0,100,2.0,354
2018-10-06 07:00:00+02:00,15.5,1016.0,93,2.0,280
2018-10-06 08:00:00+02:00,15.5,1016.0,93,0.0,270
2018-10-06 09:00:00+02:00,16.0,1017.0,93,2.0,346
2018-10-06 10:00:00+02:00,18.0,1017.0,88,0.0,0
2018-10-06 11:00:00+02:00,19.0,1017.0,88,0.0,334
2018-10-06 12:00:00+02:00,21.0,1017.0,77,0.0,334
2018-10-06 13:00:00+02:00,23.5,1017.0,64,0.0,70
2018-10-06 14:00:00+02:00,24.0,1016.0,61,3.0,180
2018-10-06 15:00:00+02:00,24.5,1015.0,61,2.0,200
2018-10-06 16:00:00+02:00,24.5,1014.0,61,3.0,180
2018-10-06 17:00:00+02:00,24.5,1014.0,61,4.0,170
2018-10-06 18:00:00+02:00,24.0,1013.0,64,4.0,170
2018-10-06 19:00:00+02:00,23.5,1013.0,64,5.0,200
2018-10-06 20:00:00+02:00,22.0,1013.0,73,3.0,190
2018-10-06 21:00:00+02:00,22.0,1013.0,73,2.0,200
2018-10-06 22:00:00+02:00,21.0,1014.0,82,5.0,223
2018-10-06 23:00:00+02:00,20.0,1014.0,88,2.0,280
2018-10-07 00:00:00+02:00,20.0,1013.0,88,2.0,290
2018-10-07 01:00:00+02:00,21.0,1013.0,88,3.0,290
2018-10-07 02:00:00+02:00,21.5,1012.0,77,0.0,0
2018-10-07 03:00:00+02:00,21.0,1012.0,88,2.0,280
2018-10-07 04:00:00+02:00,20.0,1012.0,88,1.0,310
2018-10-07 05:00:00+02:00,19.5,1011.0,88,2.0,290
2018-10-07 06:00:00+02:00,19.5,1011.0,72,3.0,240
2018-10-07 07:00:00+02:00,19.0,1012.0,59,2.0,200
2018-10-07 08:00:00+02:00,19.0,1012.0,55,3.0,170
2018-10-07 09:00:00+02:00,17.5,1014.0,55,3.0,210
2018-10-07 10:00:00+02:00,17.0,1014.0,72,1.0,0
2018-10-07 11:00:00+02:00,17.0,1015.0,67,1.0,160
2018-10-07 12:00:00+02:00,17.5,1015.0,48,3.0,190
2018-10-07 13:00:00+02:00,18.0,1015.0,45,3.0,170
2018-10-07 14:00:00+02:00,20.0,1015.0,40,3.0,250
2018-10-07 15:00:00+02:00,20.5,1015.0,37,4.0,250
2018-10-07 16:00:00+02:00,21.0,1014.0,43,3.0,180
2018-10-07 17:00:00+02:00,20.5,1014.0,49,3.0,160
2018-10-07 18:00:00+02:00,20.0,1014.0,60,4.0,130
2018-10-07 19:00:00+02:00,20.0,1015.0,60,3.0,140
2018-10-07 20:00:00+02:00,19.0,1016.0,63,4.0,150
2018-10-07 21:00:00+02:00,18.0,1017.0,72,5.0,20
2018-10-07 22:00:00+02:00,16.0,1017.0,82,2.0,40
2018-10-07 23:00:00+02:00,15.5,1018.0,77,1.0,0
2018-10-08 00:00:00+02:00,15.5,1017.0,72,1.0,340
2018-10-08 01:00:00+02:00,15.0,1017.0,82,1.0,130
2018-10-08 02:00:00+02:00,15.0,1017.0,82,2.0,49
2018-10-08 03:00:00+02:00,14.5,1017.0,82,2.0,49
2018-10-08 04:00:00+02:00,15.0,1016.0,77,0.0,0
2018-10-08 05:00:00+02:00,15.0,1016.0,82,1.0,0
2018-10-08 06:00:00+02:00,15.0,1016.0,87,1.0,0
2018-10-08 07:00:00+02:00,14.5,1016.0,87,3.0,52
2018-10-08 08:00:00+02:00,14.0,1016.0,82,2.0,280
2018-10-08 09:00:00+02:00,14.5,1016.0,76,3.0,52
2018-10-08 10:00:00+02:00,15.0,1017.0,72,1.0,40
2018-10-08 11:00:00+02:00,16.0,1018.0,72,0.0,0
2018-10-08 12:00:00+02:00,16.0,1018.0,72,1.0,0
2018-10-08 13:00:00+02:00,16.5,1018.0,67,1.0,0
2018-10-08 14:00:00+02:00,17.5,1018.0,59,1.0,100
2018-10-08 15:00:00+02:00,18.5,1017.0,59,2.0,90
2018-10-08 16:00:00+02:00,19.5,1017.0,52,1.0,100
2018-10-08 17:00:00+02:00,20.0,1016.0,52,1.0,80
2018-10-08 18:00:00+02:00,20.0,1016.0,52,2.0,90
2018-10-08 19:00:00+02:00,19.0,1016.0,63,3.0,120
2018-10-08 20:00:00+02:00,18.5,1016.0,68,2.0,120
2018-10-08 21:00:00+02:00,17.5,1016.0,72,4.0,57
2018-10-08 22:00:00+02:00,16.5,1016.0,82,2.0,280
2018-10-08 23:00:00+02:00,16.0,1016.0,77,1.0,0
2018-10-09 00:00:00+02:00,15.0,1016.0,82,3.0,290
2018-10-09 01:00:00+02:00,15.0,1016.0,76,5.0,39
2018-10-09 02:00:00+02:00,15.0,1016.0,82,5.0,39
2018-10-09 03:00:00+02:00,15.5,1015.0,77,2.0,290
2018-10-09 04:00:00+02:00,15.0,1014.0,77,1.0,290
2018-10-09 05:00:00+02:00,15.0,1014.0,77,0.0,150
2018-10-09 06:00:00+02:00,15.5,1014.0,77,6.0,52
2018-10-09 07:00:00+02:00,15.5,1014.0,82,1.0,0
2018-10-09 08:00:00+02:00,16.0,1014.0,82,1.0,20
2018-10-09 09:00:00+02:00,16.5,1014.0,77,2.0,350
2018-10-09 10:00:00+02:00,17.0,1015.0,88,2.0,10
2018-10-09 11:00:00+02:00,17.0,1015.0,87,1.0,40
2018-10-09 12:00:00+02:00,19.5,1016.0,82,0.0,0
2018-10-09 13:00:00+02:00,21.0,1016.0,68,4.0,90
2018-10-09 14:00:00+02:00,21.5,1016.0,60,4.0,100
2018-10-09 15:00:00+02:00,21.0,1016.0,60,3.0,120
2018-10-09 16:00:00+02:00,21.5,1015.0,56,2.0,90
2018-10-09 17:00:00+02:00,21.5,1015.0,60,3.0,120
2018-10-09 18:00:00+02:00,21.5,1015.0,60,2.0,100
2018-10-09 19:00:00+02:00,21.5,1014.0,64,2.0,80
2018-10-09 20:00:00+02:00,21.0,1014.0,73,3.0,60
2018-10-09 21:00:00+02:00,19.0,1015.0,93,4.0,70
2018-10-09 22:00:00+02:00,18.5,1014.0,93,4.0,30
2018-10-09 23:00:00+02:00,17.5,1014.0,93,4.0,40
2018-10-10 00:00:00+02:00,17.5,1014.0,93,4.0,10
2018-10-10 01:00:00+02:00,18.0,1013.0,93,3.0,20
2018-10-10 02:00:00+02:00,18.5,1013.0,88,2.0,40
2018-10-10 03:00:00+02:00,17.5,1012.0,93,2.0,50
2018-10-10 04:00:00+02:00,18.0,1012.0,88,2.0,30
2018-10-10 05:00:00+02:00,17.5,1011.0,88,1.0,30
2018-10-10 06:00:00+02:00,18.0,1011.0,88,1.0,30
2018-10-10 07:00:00+02:00,17.49000000000001,1009.0,88,5.0,20
2018-10-10 08:00:00+02:00,17.0,1010.0,88,2.0,40
2018-10-10 09:00:00+02:00,17.5,1011.0,88,3.0,20
2018-10-10 10:00:00+02:00,17.5,1011.0,93,2.0,10
2018-10-10 11:00:00+02:00,18.0,1011.0,88,2.0,30
2018-10-10 12:00:00+02:00,20.0,1011.0,82,3.0,20
2018-10-10 13:00:00+02:00,21.5,1011.0,77,2.0,50
2018-10-10 14:00:00+02:00,21.5,1011.0,73,2.0,40
2018-10-10 15:00:00+02:00,23.0,1010.0,69,1.0,0
2018-10-10 16:00:00+02:00,23.5,1009.0,64,2.0,120
2018-10-10 17:00:00+02:00,23.0,1009.0,69,3.0,140
2018-10-10 18:00:00+02:00,22.0,1009.0,73,3.0,120
2018-10-10 19:00:00+02:00,22.0,1009.0,78,3.0,130
2018-10-10 20:00:00+02:00,21.5,1010.0,83,1.0,130
2018-10-10 21:00:00+02:00,21.5,1011.0,83,1.0,0
2018-10-10 22:00:00+02:00,20.0,1011.0,93,1.0,280
2018-10-10 23:00:00+02:00,19.0,1011.0,100,2.0,300
2018-10-11 00:00:00+02:00,19.0,1011.0,93,1.0,270
2018-10-11 01:00:00+02:00,18.0,1011.0,93,1.0,300
2018-10-11 02:00:00+02:00,17.0,1012.0,93,1.0,280
2018-10-11 03:00:00+02:00,17.0,1012.0,93,0.0,303
2018-10-11 04:00:00+02:00,16.5,1012.0,100,1.0,280
2018-10-11 05:00:00+02:00,16.5,1011.0,93,1.0,270
2018-10-11 06:00:00+02:00,16.0,1012.0,93,1.0,260
2018-10-11 07:00:00+02:00,16.0,1012.0,93,1.0,280
2018-10-11 08:00:00+02:00,16.0,1012.0,93,2.0,300
2018-10-11 09:00:00+02:00,16.0,1012.0,93,1.0,343
2018-10-11 10:00:00+02:00,17.0,1013.0,93,0.0,252
2018-10-11 11:00:00+02:00,19.0,1014.0,88,2.0,250
2018-10-11 12:00:00+02:00,21.5,1014.0,78,2.0,260
2018-10-11 13:00:00+02:00,23.5,1014.0,69,2.0,190
2018-10-11 14:00:00+02:00,24.5,1014.0,65,2.0,180
2018-10-11 15:00:00+02:00,25.0,1013.0,61,3.0,190
2018-10-11 16:00:00+02:00,25.0,1014.0,61,2.0,190
2018-10-11 17:00:00+02:00,25.5,1013.0,54,3.0,200
2018-10-11 18:00:00+02:00,24.0,1014.0,65,4.0,190
2018-10-11 19:00:00+02:00,23.0,1014.0,64,2.0,220
2018-10-11 20:00:00+02:00,22.0,1015.0,73,2.0,260
2018-10-11 21:00:00+02:00,22.0,1016.0,73,3.0,233
2018-10-11 22:00:00+02:00,21.5,1017.0,83,2.0,224
2018-10-11 23:00:00+02:00,20.5,1017.0,88,2.0,224
2018-10-12 00:00:00+02:00,20.5,1018.0,88,0.0,0
2018-10-12 01:00:00+02:00,19.5,1018.0,88,1.0,270
2018-10-12 02:00:00+02:00,19.0,1019.0,93,1.0,235
2018-10-12 03:00:00+02:00,19.0,1019.0,93,1.0,280
2018-10-12 04:00:00+02:00,18.0,1019.0,100,1.0,248
2018-10-12 05:00:00+02:00,18.0,1019.0,93,0.0,0
2018-10-12 06:00:00+02:00,17.5,1019.0,100,1.0,248
2018-10-12 07:00:00+02:00,17.0,1019.0,100,1.0,0
2018-10-12 08:00:00+02:00,17.0,1020.0,100,0.0,254
2018-10-12 09:00:00+02:00,17.0,1021.0,100,0.0,290
2018-10-12 10:00:00+02:00,17.5,1022.0,93,0.0,273
2018-10-12 11:00:00+02:00,19.5,1023.0,88,0.0,273
2018-10-12 12:00:00+02:00,20.5,1023.0,82,0.0,273
2018-10-12 13:00:00+02:00,22.5,1023.0,73,1.0,174
2018-10-12 14:00:00+02:00,24.0,1023.0,73,2.0,120
2018-10-12 15:00:00+02:00,24.0,1022.0,73,1.0,150
2018-10-12 16:00:00+02:00,24.5,1022.0,73,2.0,110
2018-10-12 17:00:00+02:00,24.5,1021.0,73,3.0,90
2018-10-12 18:00:00+02:00,24.5,1021.0,73,3.0,180
2018-10-12 19:00:00+02:00,23.5,1021.0,78,3.0,180
2018-10-12 20:00:00+02:00,23.0,1022.0,78,1.0,180
2018-10-12 21:00:00+02:00,22.0,1022.0,83,1.0,0
2018-10-12 22:00:00+02:00,21.5,1022.0,83,2.0,150
2018-10-12 23:00:00+02:00,20.5,1023.0,88,2.0,150
2018-10-13 00:00:00+02:00,20.0,1023.0,93,1.0,290
2018-10-13 01:00:00+02:00,19.5,1023.0,100,0.0,300
2018-10-13 02:00:00+02:00,20.0,1022.0,94,1.0,310
2018-10-13 03:00:00+02:00,19.5,1022.0,93,1.0,135
2018-10-13 04:00:00+02:00,19.5,1022.0,93,1.0,280
2018-10-13 05:00:00+02:00,19.5,1021.0,100,1.0,116
2018-10-13 06:00:00+02:00,19.5,1021.0,100,1.0,116
2018-10-13 07:00:00+02:00,20.5,1021.0,94,1.0,98
2018-10-13 08:00:00+02:00,20.0,1021.0,94,1.0,98
2018-10-13 09:00:00+02:00,20.5,1021.0,94,1.0,109
2018-10-13 10:00:00+02:00,20.5,1021.0,94,0.0,100
2018-10-13 11:00:00+02:00,21.0,1021.0,94,1.0,113
2018-10-13 12:00:00+02:00,22.5,1021.0,88,1.0,113
2018-10-13 13:00:00+02:00,22.0,1021.0,88,3.0,147
2018-10-13 14:00:00+02:00,21.510000000000048,1020.0,94,1.0,190
2018-10-13 15:00:00+02:00,22.5,1019.0,83,2.0,150
2018-10-13 16:00:00+02:00,23.0,1019.0,88,3.0,110
2018-10-13 17:00:00+02:00,23.0,1018.0,88,2.0,110
2018-10-13 18:00:00+02:00,23.5,1017.0,83,2.0,110
2018-10-13 19:00:00+02:00,22.5,1017.0,88,3.0,110
2018-10-13 20:00:00+02:00,22.0,1017.0,94,2.0,130
2018-10-13 21:00:00+02:00,21.5,1017.0,88,3.0,151
2018-10-13 22:00:00+02:00,21.0,1017.0,94,3.0,145
2018-10-13 23:00:00+02:00,20.0,1017.0,100,2.0,290
2018-10-14 00:00:00+02:00,19.5,1017.0,100,2.0,280
2018-10-14 01:00:00+02:00,19.0,1016.0,100,1.0,270
2018-10-14 02:00:00+02:00,19.0,1016.0,93,0.0,0
2018-10-14 03:00:00+02:00,18.5,1015.0,100,4.0,133
2018-10-14 04:00:00+02:00,18.5,1014.0,100,5.0,141
2018-10-14 05:00:00+02:00,19.0,1014.0,93,1.0,0
2018-10-14 06:00:00+02:00,19.0,1013.0,93,1.0,0
2018-10-14 07:00:00+02:00,18.5,1013.0,100,0.0,0
2018-10-14 08:00:00+02:00,18.5,1012.0,100,0.0,0
2018-10-14 09:00:00+02:00,17.5,1012.0,100,3.0,154
2018-10-14 10:00:00+02:00,18.5,1013.0,93,2.0,280
2018-10-14 11:00:00+02:00,19.5,1012.0,100,1.0,40
2018-10-14 12:00:00+02:00,22.0,1012.0,94,2.0,60
2018-10-14 13:00:00+02:00,23.0,1012.0,83,3.0,120
2018-10-14 14:00:00+02:00,24.5,1011.0,69,5.0,110
2018-10-14 15:00:00+02:00,23.5,1010.0,73,6.0,130
2018-10-14 16:00:00+02:00,24.0,1009.0,73,6.0,130
2018-10-14 17:00:00+02:00,23.0,1009.0,83,6.0,110
2018-10-14 18:00:00+02:00,22.5,1008.0,78,7.0,110
2018-10-14 19:00:00+02:00,22.5,1008.0,83,6.0,110
2018-10-14 20:00:00+02:00,22.5,1007.0,83,6.0,100
2018-10-14 21:00:00+02:00,21.5,1007.0,88,8.0,110
2018-10-14 22:00:00+02:00,21.0,1006.0,94,7.0,110
2018-10-14 23:00:00+02:00,21.49000000000001,1005.0,88,8.0,130
2018-10-15 00:00:00+02:00,21.5,1005.0,88,10.0,110
2018-10-15 01:00:00+02:00,20.0,1005.0,100,8.0,100
2018-10-15 02:00:00+02:00,20.0,1004.0,94,9.0,100
2018-10-15 03:00:00+02:00,20.0,1004.0,93,8.0,100
2018-10-15 04:00:00+02:00,19.5,1004.0,88,2.0,70
2018-10-15 05:00:00+02:00,19.0,1003.0,93,1.0,0
2018-10-15 06:00:00+02:00,18.5,1003.0,93,0.0,0
2018-10-15 07:00:00+02:00,18.49000000000001,1003.0,88,2.0,220
2018-10-15 08:00:00+02:00,18.5,1003.0,93,2.0,209
2018-10-15 09:00:00+02:00,17.0,1004.0,93,1.0,0
2018-10-15 10:00:00+02:00,17.0,1005.0,88,3.0,280
2018-10-15 11:00:00+02:00,18.0,1005.0,82,2.0,290
2018-10-15 12:00:00+02:00,18.5,1006.0,77,3.0,280
2018-10-15 13:00:00+02:00,20.5,1006.0,73,3.0,320
2018-10-15 14:00:00+02:00,21.0,1006.0,68,3.0,240
2018-10-15 15:00:00+02:00,21.439999999999998,1006.0,56,3.0,310
2018-10-15 16:00:00+02:00,22.0,1006.0,60,2.0,240
2018-10-15 17:00:00+02:00,22.0,1007.0,56,4.0,230
2018-10-15 18:00:00+02:00,21.5,1007.0,64,3.0,250
2018-10-15 19:00:00+02:00,20.5,1008.0,64,3.0,260
2018-10-15 20:00:00+02:00,19.0,1009.0,77,2.0,250
2018-10-15 21:00:00+02:00,18.0,1010.0,82,2.0,260
2018-10-15 22:00:00+02:00,17.0,1010.0,82,2.0,260
2018-10-15 23:00:00+02:00,17.0,1011.0,82,1.0,320
2018-10-16 00:00:00+02:00,15.5,1012.0,93,1.0,310
2018-10-16 01:00:00+02:00,15.5,1012.0,87,2.0,290
2018-10-16 02:00:00+02:00,14.5,1012.0,93,1.0,290
2018-10-16 03:00:00+02:00,14.5,1012.0,93,2.0,280
2018-10-16 04:00:00+02:00,14.0,1013.0,93,1.0,290
2018-10-16 05:00:00+02:00,13.5,1012.0,100,1.0,290
2018-10-16 06:00:00+02:00,13.5,1013.0,93,2.0,280
2018-10-16 07:00:00+02:00,13.5,1013.0,93,2.0,280
2018-10-16 08:00:00+02:00,13.5,1013.0,93,2.0,25
2018-10-16 09:00:00+02:00,13.5,1015.0,100,1.0,290
2018-10-16 10:00:00+02:00,15.0,1015.0,93,0.0,260
2018-10-16 11:00:00+02:00,18.0,1016.0,72,0.0,100
2018-10-16 12:00:00+02:00,20.0,1015.0,64,3.0,38
2018-10-16 13:00:00+02:00,21.0,1016.0,60,1.0,0
2018-10-16 14:00:00+02:00,21.5,1016.0,60,1.0,60
2018-10-16 15:00:00+02:00,21.5,1015.0,60,1.0,0
2018-10-16 16:00:00+02:00,21.5,1015.0,64,2.0,120
2018-10-16 17:00:00+02:00,21.0,1015.0,68,1.0,50
2018-10-16 18:00:00+02:00,21.0,1016.0,64,2.0,110
2018-10-16 19:00:00+02:00,20.5,1016.0,68,2.0,80
2018-10-16 20:00:00+02:00,20.0,1016.0,68,2.0,60
2018-10-16 21:00:00+02:00,19.5,1017.0,77,4.0,60
2018-10-16 22:00:00+02:00,19.0,1017.0,82,0.0,0
2018-10-16 23:00:00+02:00,17.5,1018.0,82,2.0,55
2018-10-17 00:00:00+02:00,16.5,1018.0,93,1.0,330
